ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF
236298,2581,Eduard Atuesta,M,74,65,57,75,76,66
236515,2582,Álvaro,M,74,75,71,68,76,47
237239,2583,Enis Bardhi,M,74,71,76,76,76,58
247643,2584,Filip Panák,M,74,70,53,68,69,73
252541,2585,Joris Chotard,M,74,64,57,73,75,69
256407,2586,Franco Petroli,M,74,72,72,71,75,46
200726,2592,Benjamin Lecomte,M,74,73,72,75,75,41
211748,2593,Kerem Demirbay,M,74,54,70,77,73,69
212118,2594,Matt Grimes,M,74,62,60,76,72,68
220139,2595,Sammie Szmodics,M,74,77,73,69,76,51
225316,2596,Jack Hendry,M,74,73,56,63,64,71
239272,2597,Vasilios Barkas,M,74,74,72,73,76,42
246763,2598,Ki-Jana Hoever,M,74,73,55,69,71,70
252290,2599,Salvatore Esposito,M,74,68,61,74,71,68
271119,2603,Lukas Ullrich,M,74,73,56,63,73,73
210455,2605,Jonny,M,74,71,54,69,74,72
210941,2606,Lee Chang Geun,M,74,73,74,67,77,45
212197,2607,Daniel Heuer Fernandes,M,74,74,70,75,75,41
225647,2608,Martín Campaña,M,74,71,72,72,74,45
243133,2609,Joe Scally,M,74,83,49,60,69,71
246991,2610,Liam Scales,M,74,68,57,66,64,72
264699,2611,Kristjan Asllani,M,74,65,61,74,74,70
185422,2618,Joshua King,M,74,76,74,70,75,38
229236,2619,Matthieu Udol,M,74,70,52,65,72,74
230824,2620,Pedro Pereira,M,74,70,57,69,69,73
240100,2621,Tommaso Augello,M,74,73,57,71,71,68
240702,2622,Roman Yaremchuk,M,74,73,74,69,71,45
256292,2623,Jan Schöppner,M,74,65,57,64,64,76
260020,2624,Yorbe Vertessen,M,74,89,73,66,74,34
260162,2625,Mario Stroeykens,M,74,71,74,71,76,46
264701,2626,Arsen Zakharyan,M,74,78,71,74,72,53
266609,2627,Tim Iroegbunam,M,74,65,58,67,73,72
268462,2628,Daniel Boloca,M,74,59,61,70,74,67
274447,2630,Ngal'ayel Mukau,M,74,69,57,65,71,70
211879,2631,Janik Haberer,M,74,61,67,71,74,63
225733,2632,Cesinha,M,74,81,75,71,75,31
241643,2633,Viktor Johansson,M,74,75,71,70,77,40
243134,2634,Largie Ramazani,M,74,89,69,67,76,41
248808,2636,Aaron Hickey,M,74,71,54,70,73,74
258698,2637,Afonso Sousa,M,74,78,71,70,74,55
258826,2638,Devyne Rensch,M,74,74,56,67,71,72
266253,2642,Fresneda,M,74,79,51,60,74,72
203747,2644,Héctor Bellerín,M,74,78,51,68,75,69
219754,2645,Bruno Varela,M,74,73,72,69,76,41
235312,2646,Alfonso Herrero,M,74,73,73,62,75,49
247124,2647,Gideon Mensah,M,74,76,57,65,72,68
251170,2648,Lassine Sinayoko,M,74,75,73,68,73,43
263887,2649,Jonas Urbig,M,74,74,70,79,76,32
212151,2654,Thomas Strakosha,M,74,76,71,66,76,43
224081,2655,Kalvin Phillips,M,74,54,65,73,70,72
232080,2656,Jack Harrison,M,74,76,69,71,75,47
234035,2657,Odriozola,M,74,72,55,69,74,71
243830,2658,Mailson,M,74,74,75,73,73,35
252495,2659,Jakub Kamiński,M,74,84,65,67,77,53
254502,2660,Stefano Turati,M,74,75,71,71,78,35
264257,2661,Tijjani Noslin,M,74,78,73,66,77,43
275205,2666,Thiago Fernández,M,74,84,67,68,78,52
277909,2667,Eli Junior Kroupi,M,74,80,74,68,78,47
201042,2668,Djibril Sidibé,M,74,63,55,69,67,76
248384,2669,Ilia Gruev,M,74,67,55,71,71,70
266282,2672,Kristijan Kahlina,M,74,75,72,71,77,32
74462,2678,Gerard Martín,M,74,71,52,70,69,72
205401,2679,Vako,M,74,75,70,70,76,41
211856,2680,Kevin Akpoguma,M,74,76,48,59,70,75
219953,2681,Embarba,M,74,75,72,72,74,42
236773,2682,Manolis Siopis,M,74,73,47,63,71,73
237003,2683,Samuele Birindelli,M,74,83,52,65,71,70
241168,2684,Giorgi Chakvetadze,M,74,76,69,73,77,41
242655,2685,Julien Ponceau,M,74,75,64,72,77,55
257111,2686,Jérémy Le Douaron,M,74,66,71,69,73,50
258906,2687,Wilfried Gnonto,M,74,88,72,65,79,31
259306,2688,Fabian Rieder,M,74,74,69,71,75,51
260076,2689,Peer Koopmeiners,M,74,66,50,72,66,71
263773,2690,Thomas Beelen,M,74,77,43,63,68,74
194794,2694,Andriy Yarmolenko,M,74,60,77,75,75,42
245902,2695,Troy Parrott,M,74,76,73,64,73,44
246044,2697,Andrés Martín,M,74,82,72,72,73,35
252079,2698,Manu Fuster,M,74,74,70,74,74,58
257899,2699,Kanya Fujimoto,M,74,79,68,73,75,54
195202,2702,Tom Cairney,M,74,52,71,76,73,66
198143,2703,Samu Sáiz,M,74,76,74,74,76,31
220491,2704,Emmanuel Gyasi,M,74,79,64,67,74,48
223061,2705,Franco Cervi,M,74,82,66,71,76,55
230975,2706,Duván Vergara,M,74,78,73,69,75,41
233267,2707,Matt Turner,M,74,74,72,67,74,40
240744,2708,Martín Ojeda,M,74,83,75,72,73,34
262311,2709,Bart van Rooij,M,74,82,39,68,70,67
262666,2710,Philipp Treu,M,74,81,45,67,76,65
263377,2711,Liel Abada,M,74,87,72,67,74,41
177922,2715,Kamil Grosicki,M,74,81,68,73,74,37
214977,2716,Matías Kranevitter,M,74,67,49,69,72,72
225667,2717,Conor Chaplin,M,74,81,74,70,76,46
225779,2718,Ben Sheaf,M,74,55,54,71,71,73
227234,2719,Lucas Tousart,M,74,60,55,63,68,74
235661,2720,Doğucan Haspolat,M,74,63,56,70,72,68
236295,2721,Aarón Martín,M,74,59,54,76,75,71
253354,2723,Hernán Galíndez,M,74,74,73,70,74,32
258949,2724,Jofre,M,74,79,72,71,74,41
272894,2726,Kévin Danois,M,74,59,62,71,75,68
146947,2727,Vesga,M,74,40,74,69,64,73
238126,2728,Guridi,M,74,60,69,72,76,65
254894,2730,Leonardo,M,74,80,75,60,72,36
259188,2731,Václav Jemelka,M,74,66,49,65,68,73
263676,2732,Roberto,M,74,73,73,62,73,41
199669,2734,Leandro González Pirez,M,74,67,53,61,64,74
203605,2735,Pavel Kadeřábek,M,74,66,45,70,70,71
209839,2736,Timo Letschert,M,74,60,54,67,61,72
233848,2737,Jens Petter Hauge,M,74,80,69,69,75,40
234679,2738,Philippe Sandler,M,74,68,44,69,70,74
243237,2739,Luca Pellegrini,M,74,71,54,66,76,72
243669,2740,Jaidon Anthony,M,74,79,67,70,75,39
255611,2741,Daniel Maldini,M,74,70,70,75,76,42
256500,2742,Nnamdi Collins,M,74,86,30,64,68,73
235755,2744,Auston Trusty,M,74,78,47,56,60,72
246877,2745,Gianluca Gaetano,M,74,64,72,73,76,51
247678,2746,Julian Araujo,M,74,83,35,64,70,71
248674,2747,Louis Munteanu,M,74,83,74,65,75,30
266400,2748,Trai Hume,M,74,80,37,61,68,71
267702,2750,Kamory Doumbia,M,74,68,68,70,77,57
268116,2751,Tom Rothe,M,74,61,50,70,68,71
271132,2752,Gabriel Silva,M,74,96,69,67,74,29
222400,2753,Harry Winks,M,74,51,60,74,74,69
239964,2754,Eldor Shomurodov,M,74,79,71,64,75,40
245992,2755,Billy Gilmour,M,74,60,58,74,76,69
247143,2756,Andrés Vombergar,M,74,81,72,62,67,33
261097,2757,Ayrton Costa,M,74,72,46,63,65,74
263798,2758,Robin Roefs,M,74,76,74,68,76,31
279497,2759,Tyler Dibling,M,74,77,67,70,77,38
236760,2760,Kike Pérez,M,74,58,64,71,77,64
256281,2761,Kilian Fischer,M,74,84,38,64,68,68
258378,2762,Mika Godts,M,74,81,64,68,81,39
258316,2763,Eren Dinkçi,M,74,86,72,69,75,31
195038,2765,Florian Kainz,M,74,64,73,75,76,44
205192,2766,Denis Suárez,M,74,55,70,77,75,63
215930,2767,Tin Jedvaj,M,74,70,51,57,64,74
223978,2768,Manu García,M,74,77,69,73,76,40
242908,2769,Jack Clarke,M,74,78,71,68,75,40
244603,2770,Bećir Omeragić,M,74,75,40,63,67,74
257920,2771,Casper Tengstedt,M,74,81,74,63,70,36
277689,2772,Conrad Harder,M,74,75,76,66,71,28
206222,2774,Bigas,M,74,57,52,64,65,74
215247,2775,Marcus Ingvartsen,M,74,62,77,67,73,38
231512,2776,Lloyd Kelly,M,74,67,40,65,67,73
256800,2777,Jakob Breum,M,74,70,72,72,76,38
198331,2779,Matěj Vydra,M,74,76,72,66,72,36
215323,2780,Ali Sowe,M,74,75,72,60,72,32
221479,2781,Dominic Calvert-Lewin,M,74,72,72,63,70,38
277594,2784,Óscar Aranda,M,74,78,72,67,80,29
278032,2785,Christos Mandas,M,74,76,71,72,78,23
188988,2786,Manuel Lanzini,M,74,68,68,75,78,51
220165,2787,Joel Pohjanpalo,M,74,68,76,63,70,36
240796,2788,Manuel Roffo,M,74,75,72,72,75,23
247138,2789,Fran Navarro,M,74,75,75,56,71,36
257288,2790,Maduka Okoye,M,74,73,72,68,78,24
259563,2791,Daan Rots,M,74,80,65,71,75,39
204060,2793,Tjaronn Chery,M,74,63,77,73,76,29
227527,2794,Fábio Abreu,M,74,82,75,59,69,26
260843,2795,Anass Zaroury,M,74,84,70,69,77,27
260952,2796,Andreas Schjelderup,M,74,80,68,68,80,35
272453,2797,Pablo Durán,M,74,72,74,64,74,36
70415,2798,Estéban Lepaul,M,74,75,75,60,73,36
212205,2799,Nikola Storm,M,74,75,73,71,74,36
213189,2800,Joo Min Kyu,M,74,62,75,56,69,46
251870,2801,Juan David Cabal,M,74,72,38,69,65,74
253130,2802,Robert Navarro,M,74,74,69,70,77,34
275545,2803,Alan,M,74,76,65,71,78,50
275592,2804,Ruben van Bommel,M,74,87,69,65,76,25
199042,2805,Charles Aránguiz,M,74,34,71,77,74,65
224146,2806,Jesús Imaz,M,74,70,73,70,76,34
234333,2807,Myziane Maolida,M,74,83,72,65,79,24
242660,2808,Jordan Beyer,M,74,72,34,63,69,74
248602,2809,Jacob Greaves,M,74,66,40,63,65,74
267976,2810,Pablo Torre,M,74,72,64,76,76,45
272612,2811,Brajan Gruda,M,74,74,71,69,79,30
274266,2812,Agustín García Basso,M,74,58,52,62,63,75
276528,2813,Claudio Echeverri,M,74,84,66,71,80,38
277503,2814,Clément Akpa,M,74,70,42,61,67,74
69967,2815,Isaac,M,74,78,72,68,73,23
236524,2816,Anel Ahmedhodžić,M,74,72,41,59,61,74
238570,2817,Song Bum Keun,M,74,76,69,67,76,25
239956,2818,Myron Boadu,M,74,78,74,61,77,28
260178,2819,Juan Iglesias,M,74,79,39,61,66,71
269186,2820,Orri Óskarsson,M,74,74,73,63,70,31
245863,2822,Valentin Gendrey,M,74,75,37,60,67,72
212626,2825,Davie Selke,M,74,71,73,54,67,38
230857,2826,Nuno da Costa,M,74,82,73,63,73,27
237994,2827,Nahuel Barrios,M,74,90,65,67,78,37
241042,2828,Oliver Skipp,M,74,60,47,68,70,71
271688,2830,Zuriko Davitashvili,M,74,86,64,70,77,25
197891,2831,Juanmi,M,74,74,73,69,75,31
202848,2832,Gianluca Caprari,M,74,74,73,73,77,36
222429,2833,Andrés Cubas,M,74,69,47,66,71,73
226377,2834,Gonzalo Martínez,M,74,72,72,73,79,36
258923,2835,Arribas,M,74,71,73,72,75,41
212613,2836,Wesley Saïd,M,74,73,75,67,78,30
233588,2837,Elgezabal,M,74,58,50,58,62,76
242195,2838,Mark McKenzie,M,74,80,36,50,64,73
247122,2839,Danylo Sikan,M,74,80,72,61,70,28
273748,2840,Joaquín Panichelli,M,74,68,75,62,70,27
75055,2841,Jesús Rodríguez,M,74,80,68,69,77,32
211381,2842,Sofiane Boufal,M,74,74,69,71,79,29
212382,2843,Paul Onuachu,M,74,60,74,59,64,44
216774,2844,Wesley Hoedt,M,74,53,46,71,61,74
225410,2845,Adam Masina,M,74,62,42,66,68,77
243009,2846,Derek Cornelius,M,74,67,45,55,57,71
244288,2847,Adam Idah,M,74,80,73,57,68,24
255687,2848,David Zima,M,74,76,38,54,62,75
256725,2849,Fábio Carvalho,M,74,75,68,68,77,46
262344,2850,Julien Le Cardinal,M,74,71,31,63,65,74
270478,2852,Marquinhos,M,74,85,69,67,74,26
274187,2853,Gabriel Pereira,M,74,67,38,58,64,73
187132,2854,Carlos Zambrano,M,74,57,48,57,66,74
189060,2855,Aleksandar Dragović,M,74,50,51,63,63,76
206219,2856,Juan Cruz,M,74,69,40,62,64,73
220031,2857,Oli McBurnie,M,74,61,71,60,71,34
238490,2858,Ilias Chair,M,74,79,66,71,78,32
252793,2859,Taylor Harwood-Bellis,M,74,65,36,62,66,74
259748,2860,Martin Vitík,M,74,73,39,56,62,74
263022,2861,Max Rosenfelder,M,74,82,30,57,67,75
265578,2862,Ilias Akhomach,M,74,78,72,68,76,28
224444,2863,Haris Belkebla,M,74,46,49,71,70,68
233732,2864,David Okereke,M,74,83,71,58,75,26
254601,2865,Gastón Olveira,M,74,72,77,65,75,19
260601,2866,Exequiel Zeballos,M,74,88,64,66,79,30
265774,2867,Koni De Winter,M,74,67,40,58,66,75
274906,2871,Mojmír Chytil,M,74,73,72,55,68,29
208330,2872,Adnan Januzaj,M,74,70,69,76,78,30
215334,2873,Guido Carrillo,M,74,50,75,56,72,45
236988,2874,Eddie Nketiah,M,74,81,73,58,76,25
240640,2875,Leonardo Morales,M,74,65,34,57,64,74
257946,2876,Alidu Seidu,M,74,61,43,61,70,75
225200,2877,Kike Barja,M,74,74,66,69,74,35
241186,2878,Vasil Kušej,M,74,78,68,67,78,24
242663,2879,Sebastiaan Bornauw,M,74,69,45,59,55,74
261987,2880,Antonio Blanco,M,74,46,59,72,67,70
79629,2881,Jair Cunha,M,74,67,38,59,58,73
221024,2882,Asger Sørensen,M,74,57,45,61,61,75
225508,2883,Eric Bailly,M,74,64,42,59,66,74
264325,2884,Martín Satriano,M,74,63,74,62,72,34
269164,2885,Mohamed Abdelmonem,M,74,62,40,63,61,74
234826,2886,Toni Martínez,M,74,67,74,60,70,24
252162,2887,Ayase Ueda,M,74,74,75,58,69,28
276493,2889,Santiago Mouriño,M,74,67,36,56,64,73
70971,2890,Sorriso,M,74,80,72,67,75,30
199206,2891,Domagoj Vida,M,74,63,41,59,57,76
214169,2892,William Tesillo,M,74,64,29,62,67,76
192342,2894,Edwin Cardona,M,74,47,73,77,74,33
189250,2895,Salomón Rondón,M,74,51,75,66,70,33
273564,2896,Gift Orban,M,74,76,79,62,73,18
245716,2897,Samuel Essende,M,74,73,72,50,67,26
264288,2898,Alexandre Penetra,M,74,67,36,56,59,75
74871,2899,Arthur Chaves,M,74,78,37,51,52,76
275328,2900,Can Uzun,M,74,62,75,66,77,25
226129,2901,Jon Gorenc Stanković,M,74,39,46,59,66,75
234249,2902,Sam Surridge,M,74,64,76,56,70,28
235458,2903,Cédric Kipré,M,74,68,35,49,55,72
239901,2904,Saša Kalajdžić,M,74,50,72,67,68,45
153048,2907,Magnus Wolff Eikrem,M,74,59,71,75,74,33
185144,2908,Massimo Coda,M,74,60,76,60,71,28
237522,2909,Jorge Cuenca,M,74,70,37,58,52,75
256731,2910,Jean-Philippe Krasso,M,74,65,73,64,72,21
213581,2911,Martín Nervo,M,74,54,43,56,56,73
225263,2912,Duje Ćaleta-Car,M,74,58,39,55,59,74
232670,2913,Fernando Zampedri,M,74,57,78,56,67,29
236510,2914,Barnabás Varga,M,74,70,73,56,69,20
214766,2916,Carlos Izquierdoz,M,74,41,53,52,53,73
230855,2917,Hauke Wahl,M,74,54,32,56,64,76
243530,2919,Mujaid,M,74,60,26,62,56,73
240064,2921,Ousseynou Ba,M,74,69,31,48,55,73
258782,2922,Ardian Ismajli,M,74,67,30,49,62,78
200752,2924,Juan Jesus,M,74,58,33,53,61,77
269181,2925,Diego Coppola,M,74,52,40,56,60,75
242569,2926,Francisco Álvarez,M,74,66,31,46,57,74
260931,2927,Zeno Van Den Bosch,M,74,60,28,65,53,74
233097,2929,Rick van Drongelen,M,74,62,27,56,54,74
272433,2930,Herrando,M,74,49,37,57,67,76
222493,2931,Marvin Friedrich,M,74,58,41,54,50,76
238370,2932,Marin Pongračić,M,74,61,26,52,62,74
262140,2933,Carlos Domínguez,M,74,63,28,56,56,74
275783,2934,Kialonda Gaspar,M,74,64,30,43,54,74
210679,2935,Paulo Oliveira,M,74,53,34,52,61,76
260233,2936,Marco Di Cesare,M,74,61,31,51,51,74
202849,2937,Jannik Vestergaard,M,74,32,48,61,54,73
242392,2939,Giangiacomo Magnani,M,74,64,39,45,50,75
206654,2940,Pablo Marí,M,74,52,40,49,53,76
245628,2941,Abdelkabir Abqar,M,74,49,31,54,63,76
254121,2942,Charlie Cresswell,M,74,54,30,51,57,74
215228,2943,Cristian Lema,M,74,31,53,58,41,74
234835,2944,Domingos Duarte,M,74,42,36,57,52,75
278340,2945,Pietro Comuzzo,M,74,57,27,50,57,77
222286,2946,Gautier Lloris,M,74,37,36,54,55,75
198352,2947,Stefan Bell,M,74,42,38,52,48,77
234458,2948,Carlos Quintana,M,74,34,38,48,51,75
255854,2949,Pacheco,M,74,48,22,52,51,75
247972,2950,Darius Olaru,M,73,81,75,73,75,66
223154,2951,Ozan Tufan,M,73,75,76,71,74,70
221053,2952,Elías Gómez,M,73,83,63,70,75,64
258890,2953,Fisayo Dele-Bashiru,M,73,85,72,65,76,66
214040,2954,Frank Fabra,M,73,78,68,74,74,67
218745,2955,Olivier Ntcham,M,73,73,71,74,75,68
258090,2956,Eric Meza,M,73,90,64,67,72,64
228179,2958,Alexis Castro,M,73,77,73,71,74,69
248053,2959,Santiago Arzamendia,M,73,83,68,67,73,68
245035,2960,Claudio Gomes,M,73,84,58,68,76,70
246885,2961,Nicolás Capaldo,M,73,76,69,69,73,69
200759,2962,Jeffrey Schlupp,M,73,76,71,68,73,70
232770,2963,Santiago Colombatto,M,73,71,70,73,71,69
217826,2964,Josh Laurent,M,73,78,61,64,70,71
266374,2965,Matěj Ryneš,M,73,77,66,72,73,66
209888,2966,Craig Goodwin,M,73,81,74,72,70,59
212045,2967,Casper Højer,M,73,74,69,76,70,67
257972,2968,Oliver Sørensen,M,73,73,68,69,71,68
269278,2969,Diego Gómez,M,73,69,67,71,75,72
211857,2970,Álex Muñoz,M,73,76,69,65,66,70
242287,2971,Francisco Ortega,M,73,84,59,70,73,66
262411,2972,Miguel Crespo,M,73,70,65,71,74,71
263287,2973,Ivan Schranz,M,73,78,74,67,71,63
256341,2974,Francho Serrano,M,73,74,64,71,73,70
258881,2975,Obinna Nwobodo,M,73,82,61,64,70,75
262525,2976,Luke McCowan,M,73,75,74,72,74,64
70888,2977,Anan Khalaili,M,73,81,66,65,75,66
205726,2978,Gastón Brugman,M,73,70,68,73,73,69
210381,2979,Charalampos Lykogiannis,M,73,77,68,72,66,69
221908,2980,Lewis Morgan,M,73,82,74,71,75,55
223105,2981,Nicolás Oroz,M,73,73,63,74,75,66
244050,2982,Wouter Burger,M,73,75,63,69,68,69
267594,2983,David Jurásek,M,73,83,61,68,72,67
240916,2985,Dejan Ljubičić,M,73,68,68,70,73,69
246351,2986,Valery,M,73,84,66,67,72,67
252909,2987,Antonio Sánchez,M,73,72,66,73,73,65
253399,2988,Oliver Edvardsen,M,73,84,68,64,76,56
261082,2989,Cristian Medina,M,73,76,63,70,77,70
205531,2990,Valerio Verre,M,73,72,70,73,76,66
224423,2991,Maximilian Wittek,M,73,77,67,68,72,67
234573,2992,Aurélio Buta,M,73,87,60,68,76,66
257345,2993,Amar Dedić,M,73,83,58,68,74,66
260272,2994,Alvyn Sanches,M,73,84,64,69,77,63
277427,2995,Nico O'Reilly,M,73,73,66,72,73,69
204688,2996,Stefan Schwab,M,73,62,71,75,70,70
228312,2999,Robin Lod,M,73,70,71,74,75,59
229343,3000,Wanderson,M,73,77,64,68,73,67
231044,3001,Joe Aribo,M,73,70,65,71,75,66
234350,3002,Viti Rozada,M,73,86,60,66,74,65
240683,3003,Ludovit Reis,M,73,74,64,68,77,67
244108,3004,Hong Hyeon Seok,M,73,72,70,72,76,66
253133,3005,Adrian Beck,M,73,63,72,71,71,69
261539,3006,Mandela Keita,M,73,77,56,66,75,71
271573,3007,Mattia Zanotti,M,73,78,59,70,74,68
273694,3008,Busanello,M,73,75,57,71,70,67
194730,3009,Juan Carlos,M,73,72,73,72,73,59
200746,3010,John Lundstram,M,73,65,71,70,69,69
214990,3011,Matías Catalán,M,73,80,58,66,65,73
237960,3012,Mama Baldé,M,73,88,71,65,72,49
239373,3013,Zian Flemming,M,73,70,74,71,72,54
251189,3014,Thibo Somers,M,73,80,69,65,71,55
258483,3015,Dan Neil,M,73,73,64,66,72,68
269305,3016,Robin Fellhauer,M,73,80,58,67,70,70
210358,3018,Alberto Brignoli,M,73,72,71,78,73,50
225669,3019,Kingsley Ehizibue,M,73,88,57,65,69,66
241538,3020,Shaquille Pinas,M,73,76,64,68,69,69
265390,3021,Youri Regeer,M,73,75,61,72,74,69
272350,3022,Alan Lescano,M,73,65,70,72,76,63
211101,3025,Rubén Blanco,M,73,76,72,73,74,53
214302,3026,Claudio Baeza,M,73,66,66,69,72,68
237669,3027,Alessio Zerbin,M,73,75,67,69,73,69
239559,3028,Jeffrey de Lange,M,73,73,69,74,73,56
239894,3029,Rominigue Kouamé,M,73,68,59,69,73,70
242162,3030,Håkon Evjen,M,73,87,63,70,76,57
246402,3031,Mads Bidstrup,M,73,70,58,70,72,72
257188,3032,Erik,M,73,85,51,69,74,65
259675,3033,Berkan Kutlu,M,73,75,63,65,69,71
266039,3034,Pubill,M,73,79,55,66,71,69
270017,3035,Tomi Horvat,M,73,75,70,73,76,55
279026,3037,Hugo Rincón,M,73,81,62,66,70,67
215531,3038,Deniz Türüç,M,73,72,71,73,73,57
227835,3039,Tesfaldet Tekie,M,73,79,67,72,75,61
234930,3040,Pedro Rebocho,M,73,76,57,69,73,67
238058,3041,Callum O'Hare,M,73,74,65,71,77,62
240970,3042,Martín Payero,M,73,70,65,72,76,63
241004,3043,Felipe Carballo,M,73,69,68,70,72,66
246814,3044,Ísak Bergmann Jóhannesson,M,73,72,64,73,73,63
252376,3045,Jason Knight,M,73,72,64,70,72,67
252383,3046,Ramiz Zerrouki,M,73,62,66,69,72,68
264201,3047,Abdelkahar Kadri,M,73,72,70,71,79,62
273850,3050,Sebastián Boselli,M,73,79,52,65,67,71
275468,3051,Andrés García,M,73,77,64,69,73,68
74091,3052,Gorrotxa,M,73,72,59,66,69,71
192636,3053,David Simão,M,73,64,69,74,71,69
219686,3054,Carlos Júnior,M,73,79,74,64,75,48
232099,3055,Marko Grujić,M,73,54,69,69,74,73
240040,3056,Carlo Holse,M,73,80,66,71,76,56
243312,3057,Pablo Martínez,M,73,71,69,71,72,62
262219,3058,Björn Meijer,M,73,68,62,69,67,71
271296,3060,Matěj Jurásek,M,73,81,71,67,74,54
201955,3061,Massadio Haïdara,M,73,75,60,63,70,70
219951,3062,Anton Salétros,M,73,64,66,74,71,66
223637,3063,Andy Polo,M,73,89,62,68,74,59
230564,3064,Mijat Gaćinović,M,73,80,61,70,75,63
234777,3065,Zack Steffen,M,73,75,72,71,75,53
237525,3066,Arnaud Bodart,M,73,76,70,68,73,55
248854,3067,Berat Özdemir,M,73,71,60,70,69,69
255561,3068,Josh Doig,M,73,79,63,66,70,67
265766,3069,Luciano Boggio,M,73,72,67,73,71,62
204152,3071,Jens Jønsson,M,73,73,56,65,70,73
211241,3072,Rubén Peña,M,73,70,69,70,71,70
215193,3073,Lucas Menossi,M,73,75,61,71,73,65
237223,3074,Julian Gressel,M,73,66,63,74,71,65
237640,3075,Nedim Bajrami,M,73,75,67,72,77,58
242081,3076,Agustín Almendra,M,73,68,67,69,71,67
243731,3077,Santiago González,M,73,81,72,68,79,55
252208,3078,Rıdvan Yılmaz,M,73,88,56,66,76,66
270046,3079,Lukáš Sadílek,M,73,69,63,72,73,67
270597,3080,Antoine Makoumbou,M,73,70,59,67,76,68
198513,3082,Cláudio Ramos,M,73,78,72,64,72,55
232412,3083,Ebou Adams,M,73,71,59,62,67,71
233053,3084,Amir Hadžiahmetović,M,73,65,60,73,72,70
246289,3085,César Huerta,M,73,84,68,68,75,48
275985,3086,Alberto Reina,M,73,66,69,71,73,66
201877,3087,Mats Møller Dæhli,M,73,70,57,68,77,65
210625,3088,Kevin Mbabu,M,73,81,51,66,68,70
212213,3089,Ricardo Esgaio,M,73,68,66,72,73,70
223302,3090,Samu,M,73,73,69,72,74,59
229286,3091,Tim Skarke,M,73,87,74,63,75,47
243585,3092,Gavin Bazunu,M,73,74,72,74,76,47
246708,3093,Georgios Masouras,M,73,72,73,73,75,49
248191,3094,Juan Camilo Portilla,M,73,69,66,67,67,68
253054,3095,Hayden Hackney,M,73,67,62,69,72,68
258924,3096,Joël Almada Monteiro,M,73,81,69,64,73,47
279112,3097,Damián,M,73,71,60,70,71,70
197756,3098,Jordan Ayew,M,73,66,73,70,75,56
207441,3099,Luciano Vietto,M,73,80,74,71,78,44
237871,3100,Jordan Holsgrove,M,73,71,62,73,74,62
239342,3101,Hervé Koffi,M,73,75,69,68,76,56
240223,3102,Mihailo Ristić,M,73,73,64,66,72,68
242426,3103,Edwuin Cetré,M,73,86,72,66,75,41
243388,3104,Borna Sosa,M,73,71,53,77,73,67
259190,3105,Dion Lopy,M,73,64,60,70,72,69
264095,3106,Hugo Sotelo,M,73,69,66,70,72,67
264438,3107,Gabri Martínez,M,73,83,65,65,74,58
265195,3108,Elias Jelert,M,73,84,57,68,72,67
277252,3112,Samuel Dahl,M,73,83,51,68,75,65
70344,3113,Adama Boiro,M,73,75,58,65,69,70
181872,3114,Arturo Vidal,M,73,51,70,74,69,74
233897,3115,Mamadou Fall,M,73,88,71,66,71,40
241419,3116,Max Bird,M,73,67,63,70,71,68
263640,3117,Antoni Milambo,M,73,74,67,70,76,60
71114,3119,Djaoui Cissé,M,73,63,69,68,75,67
193786,3120,Francesco Bardi,M,73,74,71,70,74,49
213697,3121,Paddy McNair,M,73,63,62,67,68,73
218339,3122,Mahmoud Dahoud,M,73,63,67,72,78,64
225632,3123,Oliver Burke,M,73,93,70,64,67,41
229773,3124,Georgiy Dzhikiya,M,73,76,53,65,64,74
237184,3125,Keidi Bare,M,73,72,54,65,69,71
237499,3126,Abdelhamid Sabiri,M,73,59,71,71,75,59
244416,3127,João Mendes,M,73,69,72,71,73,56
256051,3128,Marcelino Núñez,M,73,62,69,73,73,63
257136,3129,Omar Haktab Traoré,M,73,84,54,62,69,68
262135,3130,David Møller Wolfe,M,73,78,53,65,69,67
262218,3131,Kian Fitz-Jim,M,73,75,58,70,78,66
273764,3132,Ulises Sánchez,M,73,78,65,74,72,59
188836,3135,Jason Steele,M,73,74,72,78,72,39
193336,3136,Vid Belec,M,73,72,71,69,75,48
195668,3137,Joel Robles,M,73,74,71,69,74,50
203106,3138,Leonardo Bittencourt,M,73,73,69,71,79,57
203486,3139,Thorgan Hazard,M,73,66,72,73,78,53
206218,3140,Paul Nardi,M,73,74,68,68,76,50
224428,3141,Juan Ferney Otero,M,73,88,73,67,73,31
227508,3142,Melero,M,73,51,71,72,69,70
227900,3143,Nicolás Tripichio,M,73,81,51,66,71,67
238071,3144,Dujon Sterling,M,73,75,51,67,70,71
244262,3145,Dinko Horkaš,M,73,73,72,70,73,48
255145,3146,Aidan Morris,M,73,73,53,61,70,70
258730,3147,Miguel Rodríguez,M,73,79,67,67,74,55
271975,3150,Stefan Bajcetic,M,73,74,52,67,73,71
209523,3151,Derlis González,M,73,79,74,71,75,45
215522,3152,Alexander Schlager,M,73,72,71,69,76,46
222041,3153,Lucas Boyé,M,73,69,73,64,72,49
225878,3154,Cecilio Domínguez,M,73,79,71,69,74,44
226012,3155,Ryan Manning,M,73,68,60,72,72,68
243222,3156,Bartosz Slisz,M,73,71,56,67,70,68
